,DB12582,1437,-1,编号,数字部分,新编号
37529,DB00091,57099,1,1,00091,1
37530,DB00091,6284,1,1,00091,1
37531,DB00091,57007,1,1,00091,1
37532,DB00091,23258,1,1,00091,1
37533,DB00091,8856,-1,1,00091,1
37534,DB00091,9338,-1,1,00091,1
37535,DB00091,51068,1,1,00091,1
37536,DB00091,54465,-1,1,00091,1
37537,DB00091,5829,1,1,00091,1
37538,DB00091,56478,-1,1,00091,1
37539,DB00091,197,-1,1,00091,1
37540,DB00091,1192,1,1,00091,1
37541,DB00091,57473,-1,1,00091,1
37542,DB00091,54825,-1,1,00091,1
37543,DB00091,9922,-1,1,00091,1
37544,DB00091,10381,-1,1,00091,1
37545,DB00091,25879,1,1,00091,1
37546,DB00091,5681,-1,1,00091,1
37547,DB00091,2801,1,1,00091,1
37548,DB00091,4173,-1,1,00091,1
37549,DB00091,51569,1,1,00091,1
37550,DB00091,905,1,1,00091,1
37551,DB00091,7448,-1,1,00091,1
37552,DB00091,2067,1,1,00091,1
37553,DB00091,65985,1,1,00091,1
37554,DB00091,8881,1,1,00091,1
37555,DB00091,965,1,1,00091,1
37556,DB00091,9701,-1,1,00091,1
37557,DB00091,7738,1,1,00091,1
37558,DB00091,23271,1,1,00091,1
37559,DB00091,93129,-1,1,00091,1
37560,DB00091,5154,1,1,00091,1
37561,DB00091,4703,-1,1,00091,1
37562,DB00091,7031,1,1,00091,1
37563,DB00091,7408,1,1,00091,1
37564,DB00091,4126,1,1,00091,1
37565,DB00091,272,1,1,00091,1
37566,DB00091,22926,1,1,00091,1
37567,DB00091,6272,-1,1,00091,1
37568,DB00091,5832,-1,1,00091,1
37569,DB00091,26511,1,1,00091,1
37570,DB00091,275,-1,1,00091,1
37571,DB00091,57446,-1,1,00091,1
37572,DB00091,2644,-1,1,00091,1
37573,DB00091,6256,-1,1,00091,1
37574,DB00091,813,-1,1,00091,1
37575,DB00091,10280,-1,1,00091,1
37576,DB00091,54997,-1,1,00091,1
37577,DB00091,834,-1,1,00091,1
37578,DB00091,25839,-1,1,00091,1
37579,DB00091,4069,-1,1,00091,1
37580,DB00091,80346,1,1,00091,1
37581,DB00091,29108,-1,1,00091,1
37582,DB00091,1315,1,1,00091,1
37583,DB00091,400,1,1,00091,1
37584,DB00091,5159,-1,1,00091,1
37585,DB00091,51304,-1,1,00091,1
37586,DB00091,1490,-1,1,00091,1
37587,DB00091,1763,-1,1,00091,1
37588,DB00091,57037,1,1,00091,1
37589,DB00091,3336,-1,1,00091,1
37590,DB00091,8634,1,1,00091,1
37591,DB00091,9971,-1,1,00091,1
37592,DB00091,64108,1,1,00091,1
37593,DB00091,10998,-1,1,00091,1
37594,DB00091,51302,-1,1,00091,1
37595,DB00091,8540,-1,1,00091,1
37596,DB00091,7027,-1,1,00091,1
37597,DB00091,1953,1,1,00091,1
37598,DB00091,2050,-1,1,00091,1
37599,DB00091,23253,1,1,00091,1
37600,DB00091,56938,1,1,00091,1
37601,DB00091,2671,1,1,00091,1
37602,DB00091,23600,-1,1,00091,1
37603,DB00091,3425,-1,1,00091,1
37604,DB00091,9143,1,1,00091,1
37605,DB00091,10467,-1,1,00091,1
37606,DB00091,857,-1,1,00091,1
37607,DB00091,55321,-1,1,00091,1
37608,DB00091,866,-1,1,00091,1
37609,DB00091,81611,-1,1,00091,1
37610,DB00091,10262,1,1,00091,1
37611,DB00091,1471,-1,1,00091,1
37612,DB00091,1774,1,1,00091,1
37613,DB00091,11199,-1,1,00091,1
37614,DB00091,5476,-1,1,00091,1
37615,DB00091,3590,-1,1,00091,1
37616,DB00091,11064,1,1,00091,1
37617,DB00091,2564,-1,1,00091,1
37618,DB00091,283232,-1,1,00091,1
37619,DB00091,1845,1,1,00091,1
37620,DB00091,375346,-1,1,00091,1
37621,DB00091,6419,-1,1,00091,1
37622,DB00091,9015,1,1,00091,1
37623,DB00091,8871,-1,1,00091,1
37624,DB00091,10767,-1,1,00091,1
37625,DB00091,4131,1,1,00091,1
37626,DB00091,78987,1,1,00091,1
37627,DB00091,117178,-1,1,00091,1
37628,DB00091,5157,-1,1,00091,1
37629,DB00091,29081,1,1,00091,1
37630,DB00091,5347,-1,1,00091,1
37631,DB00091,11014,-1,1,00091,1
37632,DB00091,1164,-1,1,00091,1
37633,DB00091,22938,1,1,00091,1
37634,DB00091,204,-1,1,00091,1
37635,DB00091,23673,1,1,00091,1
37636,DB00091,10721,-1,1,00091,1
37637,DB00091,7182,1,1,00091,1
37638,DB00091,6604,-1,1,00091,1
37639,DB00091,6580,-1,1,00091,1
37640,DB00091,9453,-1,1,00091,1
37641,DB00091,3070,-1,1,00091,1
37642,DB00091,26018,-1,1,00091,1
37643,DB00091,8754,1,1,00091,1
37644,DB00091,64219,1,1,00091,1
37645,DB00091,1212,1,1,00091,1
37646,DB00091,79000,1,1,00091,1
37647,DB00091,51635,1,1,00091,1
37648,DB00091,51377,1,1,00091,1
37649,DB00091,51184,-1,1,00091,1
37650,DB00091,10456,1,1,00091,1
37651,DB00091,65993,-1,1,00091,1
37652,DB00091,51616,-1,1,00091,1
37653,DB00091,4040,-1,1,00091,1
37654,DB00091,51026,1,1,00091,1
37655,DB00091,9123,1,1,00091,1
37656,DB00091,5355,1,1,00091,1
37657,DB00091,6494,1,1,00091,1
37658,DB00091,54821,-1,1,00091,1
37659,DB00091,1514,1,1,00091,1
37660,DB00091,64151,-1,1,00091,1
37661,DB00091,51603,-1,1,00091,1
37662,DB00091,5467,1,1,00091,1
37663,DB00091,64285,1,1,00091,1
37664,DB00091,51805,-1,1,00091,1
37665,DB00091,1503,-1,1,00091,1
37666,DB00091,9637,1,1,00091,1
37667,DB00091,5164,-1,1,00091,1
37668,DB00091,57198,-1,1,00091,1
37669,DB00091,8799,-1,1,00091,1
37670,DB00091,10672,1,1,00091,1
37671,DB00091,54482,-1,1,00091,1
37672,DB00091,66002,-1,1,00091,1
37673,DB00091,43,1,1,00091,1
37674,DB00091,51184,-1,1,00091,1
37675,DB00091,51360,-1,1,00091,1
37676,DB00091,3912,-1,1,00091,1
37677,DB00091,2012,1,1,00091,1
37678,DB00091,23308,1,1,00091,1
37679,DB00091,6938,1,1,00091,1
37680,DB00091,4015,-1,1,00091,1
37681,DB00091,2155,-1,1,00091,1
37682,DB00091,25977,1,1,00091,1
37683,DB00091,4242,-1,1,00091,1
37684,DB00091,60481,1,1,00091,1
37685,DB00091,3611,1,1,00091,1
37686,DB00091,58488,-1,1,00091,1
37687,DB00091,7466,1,1,00091,1
37688,DB00091,23562,-1,1,00091,1
37689,DB00091,53,-1,1,00091,1
37690,DB00091,5634,-1,1,00091,1
37691,DB00091,2021,-1,1,00091,1
37692,DB00091,127544,1,1,00091,1
37693,DB00091,6597,-1,1,00091,1
37694,DB00091,26354,1,1,00091,1
37695,DB00091,10054,1,1,00091,1
37696,DB00091,2592,-1,1,00091,1
37697,DB00091,129025,1,1,00091,1
37698,DB00091,51660,-1,1,00091,1
37699,DB00091,4837,1,1,00091,1
37700,DB00091,284439,-1,1,00091,1
37701,DB00091,29959,1,1,00091,1
37702,DB00091,2674,-1,1,00091,1
37703,DB00091,90379,1,1,00091,1
37704,DB00091,54850,-1,1,00091,1
37705,DB00091,8202,-1,1,00091,1
37706,DB00091,54585,1,1,00091,1
37707,DB00091,55037,-1,1,00091,1
37708,DB00091,2877,-1,1,00091,1
37709,DB00091,6659,-1,1,00091,1
37710,DB00091,2628,-1,1,00091,1
37711,DB00091,23461,-1,1,00091,1
37712,DB00091,7832,-1,1,00091,1
37713,DB00091,8550,1,1,00091,1
37714,DB00091,7913,-1,1,00091,1
37715,DB00091,93349,1,1,00091,1
37716,DB00091,55506,-1,1,00091,1
37717,DB00091,2934,-1,1,00091,1
37718,DB00091,8615,1,1,00091,1
37719,DB00091,79685,-1,1,00091,1
37720,DB00091,51663,1,1,00091,1
37721,DB00091,54901,1,1,00091,1
37722,DB00091,28992,1,1,00091,1
37723,DB00091,79595,1,1,00091,1
37724,DB00091,706,1,1,00091,1
37725,DB00091,55745,-1,1,00091,1
37726,DB00091,23397,-1,1,00091,1
37727,DB00091,79047,1,1,00091,1
37728,DB00091,9663,-1,1,00091,1
37729,DB00091,7544,1,1,00091,1
37730,DB00091,26232,1,1,00091,1
37731,DB00091,23244,1,1,00091,1
37732,DB00091,29,1,1,00091,1
37733,DB00091,10741,-1,1,00091,1
37734,DB00091,55835,1,1,00091,1
37735,DB00091,53343,-1,1,00091,1
37736,DB00091,3309,1,1,00091,1
37737,DB00091,7216,-1,1,00091,1
37738,DB00091,4507,-1,1,00091,1
37739,DB00091,2995,1,1,00091,1
37740,DB00091,1912,1,1,00091,1
37741,DB00091,196743,-1,1,00091,1
37742,DB00091,85021,1,1,00091,1
37743,DB00091,318,1,1,00091,1
37744,DB00091,79646,-1,1,00091,1
37745,DB00091,3557,-1,1,00091,1
37746,DB00091,26084,-1,1,00091,1
37747,DB00091,55093,1,1,00091,1
37748,DB00091,51809,1,1,00091,1
37749,DB00091,1371,-1,1,00091,1
37750,DB00091,55602,1,1,00091,1
37751,DB00091,59344,1,1,00091,1
37752,DB00091,2947,-1,1,00091,1
37753,DB00091,10493,1,1,00091,1
37754,DB00091,2037,-1,1,00091,1
37755,DB00091,22847,1,1,00091,1
37756,DB00091,80209,1,1,00091,1
37757,DB00091,2632,-1,1,00091,1
37758,DB00091,54906,1,1,00091,1
37759,DB00091,9318,1,1,00091,1
37760,DB00091,9949,-1,1,00091,1
37761,DB00091,2224,-1,1,00091,1
37762,DB00091,2773,1,1,00091,1
37763,DB00091,2824,-1,1,00091,1
37764,DB00091,1730,1,1,00091,1
37765,DB00091,5784,1,1,00091,1
37766,DB00091,2330,-1,1,00091,1
37767,DB00091,1175,-1,1,00091,1
37768,DB00091,79903,-1,1,00091,1
37769,DB00091,5699,-1,1,00091,1
37770,DB00091,204851,1,1,00091,1
37771,DB00091,10,-1,1,00091,1
37772,DB00091,51747,-1,1,00091,1
37773,DB00091,23370,-1,1,00091,1
37774,DB00091,3706,1,1,00091,1
37775,DB00091,6648,1,1,00091,1
37776,DB00091,8079,-1,1,00091,1
37777,DB00091,28985,1,1,00091,1
37778,DB00091,2264,-1,1,00091,1
37779,DB00091,79085,-1,1,00091,1
37780,DB00091,1039,1,1,00091,1
37781,DB00091,2634,-1,1,00091,1
37782,DB00091,11000,-1,1,00091,1
37783,DB00091,54834,1,1,00091,1
37784,DB00091,55229,1,1,00091,1
37785,DB00091,27436,-1,1,00091,1
37786,DB00091,51389,1,1,00091,1
37787,DB00091,92595,-1,1,00091,1
37788,DB00091,6643,1,1,00091,1
37789,DB00091,9975,1,1,00091,1
37790,DB00091,4750,1,1,00091,1
37791,DB00091,5608,-1,1,00091,1
37792,DB00091,7770,1,1,00091,1
37793,DB00091,1186,1,1,00091,1
37794,DB00091,5274,-1,1,00091,1
37795,DB00091,23245,-1,1,00091,1
37796,DB00091,443,-1,1,00091,1
37797,DB00091,80789,-1,1,00091,1
37798,DB00091,3592,1,1,00091,1
37799,DB00091,3231,-1,1,00091,1
37800,DB00091,85865,1,1,00091,1
37801,DB00091,3728,-1,1,00091,1
37802,DB00091,79679,-1,1,00091,1
37803,DB00091,55239,1,1,00091,1
37804,DB00091,969,-1,1,00091,1
37805,DB00091,10464,1,1,00091,1
37806,DB00091,51071,-1,1,00091,1
37807,DB00091,3710,1,1,00091,1
37808,DB00091,3699,-1,1,00091,1
37809,DB00091,8603,1,1,00091,1
37810,DB00091,2146,1,1,00091,1
37811,DB00091,81533,-1,1,00091,1
37812,DB00091,8912,1,1,00091,1
37813,DB00091,2239,1,1,00091,1
37814,DB00091,581,-1,1,00091,1
37815,DB00091,7597,1,1,00091,1
37816,DB00091,27350,-1,1,00091,1
37817,DB00091,55501,-1,1,00091,1
37818,DB00091,80704,-1,1,00091,1
37819,DB00091,2150,-1,1,00091,1
37820,DB00091,57103,1,1,00091,1
37821,DB00091,51003,-1,1,00091,1
37822,DB00091,1294,-1,1,00091,1
37823,DB00091,55603,-1,1,00091,1
37824,DB00091,10331,1,1,00091,1
37825,DB00091,350,-1,1,00091,1
37826,DB00091,57715,-1,1,00091,1
37827,DB00091,138050,-1,1,00091,1
37828,DB00091,51734,-1,1,00091,1
37829,DB00091,56922,-1,1,00091,1
37830,DB00091,7913,-1,1,00091,1
37831,DB00091,11113,-1,1,00091,1
37832,DB00091,29896,-1,1,00091,1
37833,DB00091,54436,-1,1,00091,1
37834,DB00091,8649,1,1,00091,1
37835,DB00091,23213,1,1,00091,1
37836,DB00091,10866,-1,1,00091,1
37837,DB00091,79752,1,1,00091,1
37838,DB00091,25864,-1,1,00091,1
37839,DB00091,55810,1,1,00091,1
37840,DB00091,5308,-1,1,00091,1
37841,DB00091,54811,1,1,00091,1
37842,DB00091,55008,-1,1,00091,1
37843,DB00091,4316,-1,1,00091,1
37844,DB00091,516,-1,1,00091,1
37845,DB00091,26520,1,1,00091,1
37846,DB00091,28952,1,1,00091,1
37847,DB00091,7538,1,1,00091,1
37848,DB00091,26502,-1,1,00091,1
37849,DB00091,51696,1,1,00091,1
37850,DB00091,10379,1,1,00091,1
37851,DB00091,9208,1,1,00091,1
37852,DB00091,10105,-1,1,00091,1
37853,DB00091,10451,-1,1,00091,1
37854,DB00091,79673,-1,1,00091,1
37855,DB00091,114884,1,1,00091,1
37856,DB00091,6324,-1,1,00091,1
37857,DB00091,23471,1,1,00091,1
37858,DB00091,54780,-1,1,00091,1
37859,DB00091,10618,-1,1,00091,1
37860,DB00091,6650,1,1,00091,1
37861,DB00091,51340,-1,1,00091,1
37862,DB00091,58510,-1,1,00091,1
37863,DB00091,56890,-1,1,00091,1
37864,DB00091,9692,-1,1,00091,1
37865,DB00091,858,-1,1,00091,1
37866,DB00091,2353,1,1,00091,1
37867,DB00091,55175,1,1,00091,1
37868,DB00091,65010,-1,1,00091,1
37869,DB00091,1777,1,1,00091,1
37870,DB00091,9732,-1,1,00091,1
37871,DB00091,1435,1,1,00091,1
37872,DB00091,760,-1,1,00091,1
37873,DB00091,51657,1,1,00091,1
37874,DB00091,79134,1,1,00091,1
37875,DB00091,1728,-1,1,00091,1
37876,DB00091,1434,-1,1,00091,1
37877,DB00091,7289,1,1,00091,1
37878,DB00091,1019,-1,1,00091,1
37879,DB00091,8914,-1,1,00091,1
37880,DB00091,2052,-1,1,00091,1
37881,DB00091,5364,-1,1,00091,1
37882,DB00091,9320,1,1,00091,1
37883,DB00091,8424,-1,1,00091,1
37884,DB00091,2889,1,1,00091,1
37885,DB00091,4084,1,1,00091,1
37886,DB00091,84981,-1,1,00091,1
37887,DB00091,60485,1,1,00091,1
37888,DB00091,64130,1,1,00091,1
37889,DB00091,64215,1,1,00091,1
37890,DB00091,253982,-1,1,00091,1
37891,DB00091,54480,1,1,00091,1
37892,DB00091,1535,-1,1,00091,1
37893,DB00091,5806,1,1,00091,1
37894,DB00091,901,-1,1,00091,1
37895,DB00091,64777,1,1,00091,1
37896,DB00091,2517,-1,1,00091,1
37897,DB00091,23623,-1,1,00091,1
37898,DB00091,875,1,1,00091,1
37899,DB00091,2107,1,1,00091,1
37900,DB00091,9904,1,1,00091,1
37901,DB00091,26751,-1,1,00091,1
37902,DB00091,54806,1,1,00091,1
37903,DB00091,54438,-1,1,00091,1
37904,DB00091,23299,1,1,00091,1
37905,DB00091,51025,1,1,00091,1
37906,DB00091,2963,1,1,00091,1
37907,DB00091,595,-1,1,00091,1
37908,DB00091,10163,1,1,00091,1
37909,DB00091,57107,-1,1,00091,1
37910,DB00091,768,-1,1,00091,1
37911,DB00091,6581,-1,1,00091,1
37912,DB00091,55937,-1,1,00091,1
37913,DB00091,4152,1,1,00091,1
37914,DB00091,25807,1,1,00091,1
37915,DB00091,4026,1,1,00091,1
37916,DB00091,23443,1,1,00091,1
37917,DB00091,56983,-1,1,00091,1
37918,DB00091,10106,1,1,00091,1
37919,DB00091,5245,-1,1,00091,1
37920,DB00091,468,1,1,00091,1
37921,DB00091,55012,1,1,00091,1
37922,DB00091,4521,-1,1,00091,1
37923,DB00091,9095,1,1,00091,1
37924,DB00091,2673,1,1,00091,1
37925,DB00091,10654,-1,1,00091,1
37926,DB00091,91683,-1,1,00091,1
37927,DB00091,25788,-1,1,00091,1
37928,DB00091,28962,1,1,00091,1
37929,DB00091,23476,1,1,00091,1
37930,DB00091,80308,1,1,00091,1
37931,DB00091,4927,1,1,00091,1
37932,DB00091,6119,-1,1,00091,1
37933,DB00091,51531,1,1,00091,1
37934,DB00091,23189,-1,1,00091,1
37935,DB00091,1299,-1,1,00091,1
37936,DB00091,4179,-1,1,00091,1
37937,DB00091,167227,1,1,00091,1
37938,DB00091,65243,1,1,00091,1
37939,DB00091,1798,1,1,00091,1
37940,DB00091,10269,-1,1,00091,1
37941,DB00091,222487,1,1,00091,1
37942,DB00091,912,-1,1,00091,1
37943,DB00091,25932,1,1,00091,1
37944,DB00091,9814,-1,1,00091,1
37945,DB00091,11142,-1,1,00091,1
37946,DB00091,9133,-1,1,00091,1
37947,DB00091,286205,-1,1,00091,1
37948,DB00091,54739,-1,1,00091,1
37949,DB00091,2243,-1,1,00091,1
37950,DB00091,51710,1,1,00091,1
37951,DB00091,9939,-1,1,00091,1
37952,DB00091,83759,-1,1,00091,1
37953,DB00091,3627,-1,1,00091,1
37954,DB00091,246243,1,1,00091,1
37955,DB00091,1810,1,1,00091,1
37956,DB00091,51586,1,1,00091,1
37957,DB00091,9131,-1,1,00091,1
37958,DB00091,6491,-1,1,00091,1
37959,DB00091,9221,1,1,00091,1
37960,DB00091,60490,1,1,00091,1
37961,DB00091,58473,-1,1,00091,1
37962,DB00091,51703,-1,1,00091,1
37963,DB00091,84549,1,1,00091,1
37964,DB00091,995,-1,1,00091,1
37965,DB00091,51371,1,1,00091,1
37966,DB00091,51154,-1,1,00091,1
37967,DB00091,2968,1,1,00091,1
37968,DB00091,2538,-1,1,00091,1
37969,DB00091,4299,1,1,00091,1
37970,DB00091,51310,-1,1,00091,1
37971,DB00091,2782,1,1,00091,1
37972,DB00091,27020,-1,1,00091,1
37973,DB00091,79139,1,1,00091,1
37974,DB00091,10246,1,1,00091,1
37975,DB00091,10391,1,1,00091,1
37976,DB00091,10534,1,1,00091,1
37977,DB00091,55080,-1,1,00091,1
37978,DB00091,54344,-1,1,00091,1
37979,DB00091,60468,1,1,00091,1
37980,DB00091,55700,1,1,00091,1
37981,DB00091,4779,1,1,00091,1
37982,DB00091,1591,1,1,00091,1
37983,DB00091,3081,-1,1,00091,1
37984,DB00091,3355,1,1,00091,1
37985,DB00091,5211,-1,1,00091,1
37986,DB00091,28998,-1,1,00091,1
37987,DB00091,11344,-1,1,00091,1
37988,DB00091,5937,-1,1,00091,1
37989,DB00091,3201,-1,1,00091,1
37990,DB00091,10263,1,1,00091,1
37991,DB00091,7363,-1,1,00091,1
37992,DB00091,26272,1,1,00091,1
37993,DB00091,6935,1,1,00091,1
37994,DB00091,1543,-1,1,00091,1
37995,DB00091,4722,-1,1,00091,1
37996,DB00091,259,-1,1,00091,1
37997,DB00091,1678,-1,1,00091,1
37998,DB00091,9580,-1,1,00091,1
37999,DB00091,55257,1,1,00091,1
38000,DB00091,11020,1,1,00091,1
38001,DB00091,9077,-1,1,00091,1
38002,DB00091,6837,1,1,00091,1
38003,DB00091,9666,-1,1,00091,1
38004,DB00091,29923,-1,1,00091,1
38005,DB00091,22862,1,1,00091,1
38006,DB00091,27163,-1,1,00091,1
38007,DB00091,1809,1,1,00091,1
38008,DB00091,9374,-1,1,00091,1
38009,DB00091,6729,1,1,00091,1
38010,DB00091,55143,-1,1,00091,1
38011,DB00091,55125,-1,1,00091,1
38012,DB00091,419,-1,1,00091,1
38013,DB00091,5886,1,1,00091,1
38014,DB00091,2271,-1,1,00091,1
38015,DB00091,23479,1,1,00091,1
38016,DB00091,5004,1,1,00091,1
38017,DB00091,10250,1,1,00091,1
38018,DB00091,55301,1,1,00091,1
38019,DB00091,28986,-1,1,00091,1
38020,DB00091,10079,-1,1,00091,1
38021,DB00091,25996,1,1,00091,1
38022,DB00091,521,-1,1,00091,1
38023,DB00091,11174,-1,1,00091,1
38024,DB00091,23710,1,1,00091,1
38025,DB00091,10309,1,1,00091,1
38026,DB00091,55173,1,1,00091,1
38027,DB00091,2786,-1,1,00091,1
38028,DB00091,3097,1,1,00091,1
38029,DB00091,968,-1,1,00091,1
38030,DB00091,80763,1,1,00091,1
38031,DB00091,3383,1,1,00091,1
38032,DB00091,19,-1,1,00091,1
38033,DB00091,10217,-1,1,00091,1
38034,DB00091,3622,-1,1,00091,1
38035,DB00091,9232,-1,1,00091,1
38036,DB00091,23576,-1,1,00091,1
38037,DB00091,5709,1,1,00091,1
38038,DB00091,819,1,1,00091,1
38039,DB00091,3698,-1,1,00091,1
38040,DB00091,3993,-1,1,00091,1
38041,DB00091,2672,-1,1,00091,1
38042,DB00091,2617,1,1,00091,1
38043,DB00091,2805,-1,1,00091,1
38044,DB00091,6539,-1,1,00091,1
38045,DB00091,4691,-1,1,00091,1
38046,DB00091,5704,1,1,00091,1
38047,DB00091,79581,1,1,00091,1
38048,DB00091,847,-1,1,00091,1
38049,DB00091,51205,-1,1,00091,1
38050,DB00091,79022,-1,1,00091,1
38051,DB00091,51110,-1,1,00091,1
38052,DB00091,813,-1,1,00091,1
38053,DB00091,9960,1,1,00091,1
38054,DB00091,51098,1,1,00091,1
38055,DB00091,9289,1,1,00091,1
38056,DB00091,5710,1,1,00091,1
38057,DB00091,290,-1,1,00091,1
38058,DB00091,5795,1,1,00091,1
38059,DB00091,1776,-1,1,00091,1
38060,DB00091,114791,-1,1,00091,1
38061,DB00091,10549,-1,1,00091,1
38062,DB00091,57763,1,1,00091,1
38063,DB00091,55763,1,1,00091,1
38064,DB00091,4780,1,1,00091,1
38065,DB00091,55076,-1,1,00091,1
38066,DB00091,4337,-1,1,00091,1
38067,DB00091,10107,-1,1,00091,1
38068,DB00091,56125,-1,1,00091,1
38069,DB00091,4751,-1,1,00091,1
38070,DB00091,79648,1,1,00091,1
38071,DB00091,7284,-1,1,00091,1
38072,DB00091,501,-1,1,00091,1
38073,DB00091,7957,-1,1,00091,1
38074,DB00091,9266,1,1,00091,1
38075,DB00091,415,-1,1,00091,1
38076,DB00091,1244,-1,1,00091,1
38077,DB00091,84759,1,1,00091,1
38078,DB00091,899,-1,1,00091,1
38079,DB00091,2329,-1,1,00091,1
38080,DB00091,6124,1,1,00091,1
38081,DB00091,93974,-1,1,00091,1
38082,DB00091,92104,-1,1,00091,1
38083,DB00091,5292,1,1,00091,1
38084,DB00091,10463,-1,1,00091,1
38085,DB00091,10668,1,1,00091,1
38086,DB00091,10635,-1,1,00091,1
38087,DB00091,8867,1,1,00091,1
38088,DB00091,81609,-1,1,00091,1
38089,DB00091,8507,-1,1,00091,1
38090,DB00091,9079,-1,1,00091,1
38091,DB00091,23321,-1,1,00091,1
38092,DB00091,3697,-1,1,00091,1
38093,DB00091,79728,-1,1,00091,1
38094,DB00091,3069,1,1,00091,1
38095,DB00091,55662,-1,1,00091,1
38096,DB00091,3416,1,1,00091,1
38097,DB00091,57402,1,1,00091,1
38098,DB00091,80114,-1,1,00091,1
38099,DB00091,51585,-1,1,00091,1
38100,DB00091,5229,1,1,00091,1
38101,DB00091,1116,-1,1,00091,1
38102,DB00091,10959,1,1,00091,1
38103,DB00091,1182,-1,1,00091,1
38104,DB00091,113612,-1,1,00091,1
38105,DB00091,9673,-1,1,00091,1
38106,DB00091,51142,1,1,00091,1
38107,DB00091,5048,-1,1,00091,1
38108,DB00091,5569,-1,1,00091,1
38109,DB00091,51449,-1,1,00091,1
38110,DB00091,4214,-1,1,00091,1
38111,DB00091,3608,1,1,00091,1
38112,DB00091,54978,1,1,00091,1
38113,DB00091,55246,-1,1,00091,1
38114,DB00091,3033,-1,1,00091,1
38115,DB00091,84617,1,1,00091,1
38116,DB00091,5478,-1,1,00091,1
38117,DB00091,9200,-1,1,00091,1
38118,DB00091,80781,-1,1,00091,1
38119,DB00091,23774,1,1,00091,1
38120,DB00091,9688,1,1,00091,1
38121,DB00091,16,1,1,00091,1
38122,DB00091,1352,1,1,00091,1
38123,DB00091,1848,-1,1,00091,1
38124,DB00091,65264,1,1,00091,1
38125,DB00091,6533,-1,1,00091,1
38126,DB00091,10845,1,1,00091,1
38127,DB00091,4738,-1,1,00091,1
38128,DB00091,10430,1,1,00091,1
38129,DB00091,4860,1,1,00091,1
38130,DB00091,253512,-1,1,00091,1
38131,DB00091,5683,-1,1,00091,1
38132,DB00091,763,-1,1,00091,1
38133,DB00091,5947,-1,1,00091,1
38134,DB00091,10969,-1,1,00091,1
38135,DB00091,7052,-1,1,00091,1
38136,DB00091,27,1,1,00091,1
38137,DB00091,348,-1,1,00091,1
38138,DB00091,1111,-1,1,00091,1
38139,DB00091,6050,1,1,00091,1
38140,DB00091,7429,-1,1,00091,1
38141,DB00091,30001,-1,1,00091,1
38142,DB00091,4110,-1,1,00091,1
38143,DB00091,4012,1,1,00091,1
38144,DB00091,2677,-1,1,00091,1
38145,DB00091,60560,1,1,00091,1
38146,DB00091,9258,1,1,00091,1
38147,DB00091,55244,-1,1,00091,1
38148,DB00091,22875,-1,1,00091,1
38149,DB00091,4862,1,1,00091,1
38150,DB00091,26286,1,1,00091,1
38151,DB00091,7766,-1,1,00091,1
38152,DB00091,4756,-1,1,00091,1
38153,DB00091,7453,1,1,00091,1
38154,DB00091,9016,-1,1,00091,1
38155,DB00091,10981,1,1,00091,1
38156,DB00091,284904,-1,1,00091,1
38157,DB00091,55651,-1,1,00091,1
38158,DB00091,1576,-1,1,00091,1
38159,DB00091,92856,1,1,00091,1
38160,DB00091,22828,1,1,00091,1
38161,DB00091,8910,-1,1,00091,1
38162,DB00091,79657,1,1,00091,1
38163,DB00091,64714,1,1,00091,1
38164,DB00091,9530,-1,1,00091,1
38165,DB00091,2197,1,1,00091,1
38166,DB00091,6542,1,1,00091,1
38167,DB00091,6595,-1,1,00091,1
38168,DB00091,4846,1,1,00091,1
38169,DB00091,9236,1,1,00091,1
38170,DB00091,1762,1,1,00091,1
38171,DB00091,6376,-1,1,00091,1
38172,DB00091,57198,-1,1,00091,1
38173,DB00091,3887,1,1,00091,1
38174,DB00091,79003,1,1,00091,1
38175,DB00091,7692,1,1,00091,1
38176,DB00091,64786,1,1,00091,1
38177,DB00091,10954,-1,1,00091,1
38178,DB00091,56890,-1,1,00091,1
38179,DB00091,157567,-1,1,00091,1
38180,DB00091,8533,1,1,00091,1
38181,DB00091,6299,-1,1,00091,1
38182,DB00091,80235,-1,1,00091,1
38183,DB00091,79693,1,1,00091,1
38184,DB00091,9246,-1,1,00091,1
38185,DB00091,9508,-1,1,00091,1
38186,DB00091,11044,1,1,00091,1
38187,DB00091,8876,-1,1,00091,1
38188,DB00091,5504,1,1,00091,1
38189,DB00091,26509,1,1,00091,1
38190,DB00091,5934,-1,1,00091,1
38191,DB00091,9762,1,1,00091,1
38192,DB00091,2752,-1,1,00091,1
38193,DB00091,81930,-1,1,00091,1
38194,DB00091,7384,-1,1,00091,1
38195,DB00091,6781,-1,1,00091,1
38196,DB00091,23327,-1,1,00091,1
38197,DB00091,9919,1,1,00091,1
38198,DB00091,10882,-1,1,00091,1
38199,DB00091,4704,1,1,00091,1
38200,DB00091,55332,1,1,00091,1
38201,DB00091,55771,-1,1,00091,1
38202,DB00091,64761,-1,1,00091,1
38203,DB00091,834,-1,1,00091,1
38204,DB00091,9867,1,1,00091,1
38205,DB00091,64425,1,1,00091,1
38206,DB00091,54540,1,1,00091,1
38207,DB00091,9817,1,1,00091,1
38208,DB00091,64132,-1,1,00091,1
38209,DB00091,56882,1,1,00091,1
38210,DB00091,10455,-1,1,00091,1
